ID,Title,Duration,Rating
52cc900b-9cd1-410c-9221-a8ceaa49444a,The Social Network,120,7,0
3f02fc25-4ffa-4844-9409-0c816f84f36a,Avengers: Infinity War,149,8,0
b22f2912-9436-4754-80b2-651901098ffb,The Green Mile,189,8,0
d1fc4a21-8c7d-4fdb-a1db-41d6bce55dcd,The Social Network,120,7,0
bc33bd8d-b2cb-4a61-9a43-e201b76e6836,Joker,122,8,0
0586e41e-4763-4cf9-879b-5a6a006b7324,Gladiator,155,8,0
44f44adb-1cc4-4043-af5d-47afc47e0e1a,The Godfather,175,9,0
4ad6a227-8e30-41d4-b9c5-d4f49d573ba7,Interstellar,169,8,0
24c234f7-d754-4893-9735-c7352e6eee6c,Star Wars: Episode IV,121,8,0
75092e53-11e1-4d45-a644-e8442d39446b,The Godfather,175,9,0
f0fcda56-a973-4c55-b30c-c0dcf4030756,The Godfather,175,9,0
81e23932-9669-4d6d-8959-cc8500d01bef,The Green Mile,189,8,0
234d7772-da1f-4695-8033-bb3b421a878e,The Green Mile,189,8,0
ea0c4e37-7ef3-4a92-8f08-011a79785020,The Shawshank Redemption,142,9,0
b3a84bf7-e3df-499f-9397-b6ec05e8ab57,The Silence of the Lambs,118,8,0
ce8cbd2d-09c1-436b-b2bc-6c96e7758150,Forrest Gump,142,8,0
85a88e0d-453d-45a9-94a8-a57528a1d2a6,Forrest Gump,142,8,0
fda1105c-da0f-4a91-94da-ada74d6e2aed,The Dark Knight,152,9,0
ca2145a2-1ce8-402b-a3f5-43d4e01171c0,Star Wars: Episode IV,121,8,0
07b0c597-0376-40f6-a62f-9324b0885a39,Inception,148,8,0
56618c27-2c45-4438-a471-03a241256253,Interstellar,169,8,0
9650cc95-cd31-497c-bc18-ab0212a650ad,The Silence of the Lambs,118,8,0
a5e26fc1-9483-4474-b6eb-31b73d5bdaa6,Joker,122,8,0
9473e4f2-1eae-4feb-bf1a-e5817d1fdee1,The Lion King,118,8,0
d9c49afd-0eaf-4933-b4ac-2f2b4d4fd8e1,The Godfather,175,9,0
8673f33e-f72e-4107-a75e-b7bf9d4e73cf,Joker,122,8,0
b53c7d28-e4f6-4c3c-ad2b-dc7af5177665,Interstellar,169,8,0
ff37cb4d-2765-415f-ba40-9c97ab47e41f,Joker,122,8,0
ced8910c-4ce2-41b6-88cb-cc9e90fd53fa,Joker,122,8,0
906ad0e8-55d7-456d-a207-9f5c2a02f1b0,The Godfather,175,9,0
e64c93dc-b297-4ffe-b117-45183f3d0209,The Matrix,136,8,0
e76eaf99-9049-4aa4-8afe-241da139794d,Joker,122,8,0
fd3f6973-d7a2-4565-8a87-3144fa7eb7ec,Schindler's List,195,9,0
43b9b75d-aab6-4564-8ed6-d2f43abb6c2c,Gladiator,155,8,0
caf07d6e-9ac6-4a9f-a1a1-c545d63c68cb,Forrest Gump,142,8,0
ae766c5c-27e2-4cf7-9d52-a7e31e61d579,The Dark Knight,152,9,0
730283b0-30fd-4270-9912-df353141cde3,The Lion King,118,8,0
8d29d669-f8aa-4f59-9b57-ee45b6fca1e2,Star Wars: Episode IV,121,8,0
13228f3b-00f5-480b-9e2e-e91410f6c8ed,The Green Mile,189,8,0
e02f8bd7-04bb-487b-b067-63bf02ec543b,Titanic,195,7,0
c7c790d5-d232-4ff5-b217-c391c3323097,The Shawshank Redemption,142,9,0
2fbcf12b-8352-492c-aed4-b5b1ba314387,Avengers: Endgame,181,8,0
b369d484-51af-43b5-bef3-dda8e88f72c4,The Godfather,175,9,0
5c27aa56-bb35-4024-8704-f84b42f957b4,The Social Network,120,7,0
67c7cbc4-dd4f-4ce1-b6ec-48c671ba27d4,The Godfather,175,9,0
5128c3c1-b0aa-4770-a922-72845b9e72ee,Fight Club,139,8,0
66324bb9-afb1-4834-8574-fe34c19b156f,Titanic,195,7,0
69bc6900-5d7a-4800-bdc3-9d1c7b9222ad,The Shawshank Redemption,142,9,0
3b912ee6-f83c-4785-bc2d-77c70fceb5e7,Avengers: Infinity War,149,8,0
2ec2a373-a60e-4546-ba36-36bdbc4ee3c9,Joker,122,8,0
0e7bfa17-1ef5-437c-b7e4-f5d58f9ce4cd,Fight Club,139,8,0
d0bf7d21-59d7-4cb5-815d-d88dff850337,Forrest Gump,142,8,0
429ad7ff-6495-42bd-9112-84168f1321da,The Dark Knight,152,9,0
a8fa2c2e-16cc-4918-b61a-83d52e3321f3,The Silence of the Lambs,118,8,0
6df5e273-d965-4909-8a23-221bb2818353,Avengers: Endgame,181,8,0
dba1cc27-0dac-4b95-aa9a-bbe9ff5a8917,The Lion King,118,8,0
90289620-30e4-4a32-bfed-bbda960df162,The Lion King,118,8,0
5f695566-bd1a-4066-b398-fdd09e65152b,Avengers: Infinity War,149,8,0
8a3fc000-be1b-4c96-a088-1d5b2fb330b4,The Green Mile,189,8,0
b91faf43-b808-4335-9b73-07be24ae0d25,The Social Network,120,7,0
f614d576-b46c-49b0-b4f0-d469aed07fdd,The Silence of the Lambs,118,8,0
337a458f-7819-44ef-a165-58bc80dd0021,Joker,122,8,0
17c7cbe7-1964-4c76-b758-1f9116369ec6,Star Wars: Episode IV,121,8,0
6622fe87-ee69-40f2-855e-1d20a09507c6,Avengers: Infinity War,149,8,0
9c2b6fd7-f752-463d-b76b-7574cf91e269,Avengers: Endgame,181,8,0
39b0d3a9-aa57-4371-8c2c-3386fb61dcc2,Avengers: Endgame,181,8,0
db972c95-3288-4a1d-b2a3-e8b0f53bb0f5,Joker,122,8,0
c805deda-fe5c-4b84-8079-dd9a6b2dd9b8,The Social Network,120,7,0
07b0f877-ca00-4d26-91e3-2128e3eff104,Schindler's List,195,9,0
e5ffc57e-566d-4f0f-9851-bca2ad0585c1,The Matrix,136,8,0
2c0d00fe-9575-4df5-a37f-c9d2f8e8aa73,Forrest Gump,142,8,0
602138ef-679f-45e5-9f72-abea148ad9c8,Forrest Gump,142,8,0
012caa6a-5e7a-4477-bf66-4b19f7890b55,Forrest Gump,142,8,0
4dbd8ccd-a59c-46ad-8f90-428f27b882c4,Fight Club,139,8,0
da695655-f52e-4fa1-903f-577d102c9d59,The Shawshank Redemption,142,9,0
708d3126-8edf-4832-ac55-ee24b828547c,Forrest Gump,142,8,0
b806a4ef-fb58-41b2-8f61-6ca4677fff9f,Schindler's List,195,9,0
a9a1edf2-a3ac-4956-aa70-700660facf40,The Matrix,136,8,0
c6eea6dc-cbf7-4501-a00c-e3f97ae50577,The Godfather,175,9,0
9fd22a83-efd5-49a6-8d5f-e131abd02472,Inception,148,8,0
975dc468-c77d-48e8-9571-b8b77184a1d4,Joker,122,8,0
0cba1478-dcef-492e-8fab-c5dc2850b266,The Lion King,118,8,0
b90719d8-49b2-44ed-ada9-1eabaf61023b,Joker,122,8,0
8c28017f-2032-4430-b9e5-bdcbbda87c17,The Shawshank Redemption,142,9,0
07351aac-a4dc-400b-a529-96794a5170a6,The Shawshank Redemption,142,9,0
0e7b5a82-2452-40a4-8b68-d5652c4256e0,Joker,122,8,0
5f6776b1-1f7c-4bdf-8818-857d8bad3ad7,Schindler's List,195,9,0
91d3031c-5785-4dff-a3a4-94cf6bf853cf,Avengers: Endgame,181,8,0
4bd840f8-e8c1-4887-820c-7ca7836ffd84,Inception,148,8,0
33e672a8-d2fb-40af-904d-5488815edb87,Inception,148,8,0
de3d57ba-65f6-4c10-8fb3-ec1d0a1f4aaa,The Lion King,118,8,0
1945b3ad-bd77-4938-b510-f2f7db55097f,The Silence of the Lambs,118,8,0
0be20359-dafd-4a7f-b44c-1f590fe83d33,The Godfather,175,9,0
56291f97-c3bb-4b1e-84cf-89fcbdd5767f,The Dark Knight,152,9,0
97ec96df-e5f0-46e0-bb24-cec2fd7612c6,Joker,122,8,0
288f7172-09a9-4ed1-96b8-9136b3b4d175,Titanic,195,7,0
0adfcada-e573-477e-aa22-339862051d3a,The Godfather,175,9,0
a759ed56-94b8-44c3-9706-be7774006b5f,Joker,122,8,0
21ed264c-96d5-4015-9e7a-65a6a6adca33,Schindler's List,195,9,0
191e6d7a-2644-42f9-a2da-8dacfe9be295,The Godfather,175,9,0
da9b7cd4-ab89-40e5-b21b-a442f6e5e3be,Titanic,195,7,0
40d3b63f-b3f3-4605-a0e3-eb9cd7c007ed,The Lion King,118,8,0
39b8f75e-f12a-4b63-bc74-c96bc9b2f931,Interstellar,169,8,0
ec470bb3-d71d-46f9-902e-74cb76350b68,Star Wars: Episode IV,121,8,0
f8b076b4-6910-451f-9564-7adb8d0777f5,Pulp Fiction,154,8,0
50156795-32f4-4f7b-834c-863c3c876b2f,Interstellar,169,8,0
10cadd90-9a88-42da-9140-54678650892d,The Godfather,175,9,0
75c07bde-8514-4666-aa7c-6e1ce9dfe0d2,Gladiator,155,8,0
e709446d-b4b5-42bd-9efe-409a9574c96d,The Lion King,118,8,0
1718d38b-b422-4305-9d37-fa8a2ee61e88,Avengers: Endgame,181,8,0
8d1b6121-accb-4c1b-bcbf-ac3604900f0e,Joker,122,8,0
dd2c1d12-533a-4944-8c50-778b3cbc0b66,Joker,122,8,0
85df4eb9-ca2d-4863-88ed-b7c5dec684b9,Gladiator,155,8,0
aba4c859-035d-4e57-8d4d-efb9f939cdc5,The Lion King,118,8,0
7c31c1d0-6011-4d33-b4a8-430a230c1d66,Star Wars: Episode IV,121,8,0
b0f6065c-e98d-4f18-a8ef-bb01fa1440b2,Gladiator,155,8,0
07e75977-89ea-428b-9505-e5197863b790,Schindler's List,195,9,0
c71299fc-971b-4121-a237-7f16575bd407,Schindler's List,195,9,0
42923ee3-4f28-40b9-8f8b-9c8350441dd5,Gladiator,155,8,0
201746f1-f845-416d-ae07-e351658b592c,Avengers: Infinity War,149,8,0
694d4d06-0bee-496e-85dc-c2215281ac82,Interstellar,169,8,0
338b2b4d-6dcf-4027-ae4a-354b36e36cfe,The Lion King,118,8,0
6cb3e797-cf65-4490-9be1-6a007e8fa5d9,Forrest Gump,142,8,0
89511077-2896-43ac-b53e-6f9fd454cf23,Gladiator,155,8,0
07b1386b-b946-458f-b550-1e1dfa842ab5,Inception,148,8,0
45664ffa-ec4b-4879-bdd2-5c2b2a5330ea,Avengers: Infinity War,149,8,0
eeaa1146-8dc4-4b3f-b44f-1e4fa4db7244,Forrest Gump,142,8,0
3076ea59-1e46-4766-b3a2-78f5b1d0c4e6,Joker,122,8,0
c5aba1b4-0ab9-40bb-a027-15f5db8eb6a7,The Lion King,118,8,0
23e9bb6e-f461-49c6-8773-6e54e5ef66df,The Godfather,175,9,0
1d2a457d-9c1b-43fd-95ad-3a3806593621,Joker,122,8,0
ba76a5d4-dbfb-4f67-87f8-9377aea090ad,Fight Club,139,8,0
7ca1516e-0fd8-4b5f-90ca-8a559838dcbf,Avengers: Infinity War,149,8,0
5c3f9a45-9efc-4fbd-86c6-92451ebcc0b8,The Shawshank Redemption,142,9,0
11dd3052-e482-4f94-be7a-e4621fb7ed81,The Shawshank Redemption,142,9,0
b7bcc2ad-5a50-4fb9-923e-a9ef48e00967,Interstellar,169,8,0
58f911de-f474-4f13-b2cc-82882065a00a,The Dark Knight,152,9,0
68bda9a6-442f-4b34-b350-a8efa89c1768,Gladiator,155,8,0
ef771819-c558-4f70-aea2-dcb86391aeeb,Gladiator,155,8,0
18fd86b3-ca3e-435e-8cb4-fddc950c031a,The Silence of the Lambs,118,8,0
6cc994c0-2f5b-4848-87e4-fa3cc9a064a9,Avengers: Endgame,181,8,0
63077e88-f860-4d38-b754-89ce3034d17e,Star Wars: Episode IV,121,8,0
7af45d34-b408-4554-82a0-06eef6d85e98,The Social Network,120,7,0
5a9d06c8-ffc4-4f5f-934f-88bd5a62d217,The Social Network,120,7,0
24ab1e9d-cf67-4c5d-aba0-e431261a74f6,The Green Mile,189,8,0
17418256-366c-4b41-8616-96e37c17c66b,The Lion King,118,8,0
f05abc57-8f9b-444c-85f9-a44aafadcbb0,Inception,148,8,0
142838ec-a2eb-41d8-9619-ebe13d18dc04,The Matrix,136,8,0
0e2abc0f-9014-483f-981d-ac8ff2913574,The Social Network,120,7,0
ea019d16-b0eb-4371-9000-91851557c2b2,Avengers: Infinity War,149,8,0
b7a05658-0006-489d-8ce8-7290c05542a2,Inception,148,8,0
2e9d0e82-3f88-41b5-96ba-815ef471dc05,Star Wars: Episode IV,121,8,0
91ebc128-3893-430d-887c-6e7605449933,Gladiator,155,8,0
31960299-9750-49b8-803f-140310156009,The Godfather,175,9,0
d03de236-1fe9-4a2d-9ba5-1e5e784e1861,Titanic,195,7,0
8ca68ddc-78fe-4f2f-b63b-48aa4b3baf86,The Godfather,175,9,0
ff931cdb-e227-4b33-aaa6-faed6aac2f43,Fight Club,139,8,0
7288e5e0-2508-4298-9aba-4314505a7e1a,Inception,148,8,0
02168d6e-8fe4-470e-87e2-a185acb381af,Forrest Gump,142,8,0
2bcde103-f375-4002-a4dd-fb4d12c31ceb,Fight Club,139,8,0
a33b9998-ef40-46ce-bd52-f24c18b1a027,Forrest Gump,142,8,0
7f20025d-39d3-44d1-bee2-3ced3dc09c88,Pulp Fiction,154,8,0
b6fcb410-d9fb-4e02-9f69-d1a98b9c680e,Inception,148,8,0
762eca74-d778-462f-a844-9edacb0446d9,Gladiator,155,8,0
464fca6f-bb4c-4f4f-aa11-193d1e79d405,Inception,148,8,0
5324c268-16c7-41d6-ba2a-4c73604d2251,Star Wars: Episode IV,121,8,0
522394c1-cb65-46a5-b4bb-1fd88210e5e3,The Silence of the Lambs,118,8,0
66aebc45-8925-43ab-b077-afe1abefb76a,Gladiator,155,8,0
217cc4ea-560b-44ad-b99b-d28392613893,The Green Mile,189,8,0
c587d11f-6943-4ba5-9e9c-8fc825fd6c83,Forrest Gump,142,8,0
f30df0dc-ff0c-4580-afe4-fcd503e23543,Star Wars: Episode IV,121,8,0
20461538-4622-4abf-8490-1010dae1fa6a,Forrest Gump,142,8,0
e0f138bf-d7ba-4b44-8e15-b57efeff823b,Interstellar,169,8,0
9cfb8694-7cf4-4cce-9cc2-f5743cd70778,The Social Network,120,7,0
237619d4-4fac-4000-8007-e2db6b3f1d13,Gladiator,155,8,0
9140e8a0-888d-4fb8-8b3f-f598067d31e2,The Godfather,175,9,0
ff7755c3-1271-4db5-ab43-f3f00714b146,Forrest Gump,142,8,0
121ea5e8-fb39-4d07-b5c4-e807d8c0e2ab,Interstellar,169,8,0
a7ccaf5b-9231-499a-b7ea-01c914f3ece6,Schindler's List,195,9,0
7b03cc79-7056-49a9-ab94-6222e7406e3b,The Green Mile,189,8,0
73a9a04c-3ef7-43f4-9769-5ad2a66d047b,The Shawshank Redemption,142,9,0
46c5b9a9-4d2b-4602-bbb0-a32beee05581,The Social Network,120,7,0
dba2b3db-cde9-42d4-a8c6-e20b4fa6def5,Interstellar,169,8,0
5ced211f-8c06-4829-a98b-8171c24a5403,The Matrix,136,8,0
004ed737-eddb-4146-826f-8de576d0bce7,Fight Club,139,8,0
8df34cec-52bb-4230-aea9-809f25ae4be8,The Silence of the Lambs,118,8,0
f2fc5b1e-240c-4714-9468-86f0a14eda23,Schindler's List,195,9,0
d52ce71d-8553-4af1-a70a-3a38f7c99d07,Fight Club,139,8,0
d5f72d0d-7e23-4c58-a3ff-3d626a7fce3b,The Matrix,136,8,0
04f88668-aa90-4b84-bf44-c7987a865dc1,Pulp Fiction,154,8,0
023fdde6-085a-40e2-aba8-48f621f6c2a3,Joker,122,8,0
670037a0-7004-4a05-be55-7107e13fee8d,The Godfather,175,9,0
ae695ac3-0f4d-4858-a541-7de9c6eb134f,The Shawshank Redemption,142,9,0
b8229023-5d5d-42f4-a413-b3e671af4ae3,The Shawshank Redemption,142,9,0
e797d8d1-f075-46a6-b587-79b61d2adca2,The Green Mile,189,8,0
9b4f7ee1-4f12-44bc-af4a-b12f5aef6fa2,Fight Club,139,8,0
e18e8e0c-e2b8-4bfe-9463-33c6c47e7712,Joker,122,8,0
468908a8-4c74-42bb-8c8b-6f796ef14035,The Green Mile,189,8,0
afb8cd76-37f2-4987-90a2-481e6fa4fdf8,Gladiator,155,8,0
c169f804-0e40-4c1b-9106-7802bd32ab66,Inception,148,8,0
9714c1fc-7b37-401f-84f3-65d46e220b90,Fight Club,139,8,0
6c3e06d8-c22f-4b78-957c-d2e16d7bab23,Titanic,195,7,0
a5f53298-6e1e-4709-bbb9-bb3cd9368486,The Godfather,175,9,0
c6630424-e60b-441e-820d-b46dc6721378,Titanic,195,7,0
93e2c3d2-0264-487d-8b34-1673e3ab74e8,Forrest Gump,142,8,0
da4f5416-ba00-45c8-b1f4-044971d0e5f6,The Lion King,118,8,0
f7eb6527-8ef1-471f-ab15-939ff21ac860,The Green Mile,189,8,0
c4e266cc-209f-44f9-a0b6-310d2213df3c,The Godfather,175,9,0
8056a4a3-c762-4da0-8c79-3b1ecd180ef5,Pulp Fiction,154,8,0
1c80e29f-1271-4719-bc52-3d46a26da564,The Green Mile,189,8,0
745cc073-2a1c-4ea4-9fba-18e0d62e9f21,The Dark Knight,152,9,0
00267526-d7ed-4071-9fcb-d46cd46254ed,Fight Club,139,8,0
54e0273b-a0c3-44ce-9398-dfad997cb0d5,Joker,122,8,0
6aea48f3-e33c-47ec-92b0-25ffeca842c8,Fight Club,139,8,0
af48221b-13ac-4b0a-916e-5bf534c713ae,Star Wars: Episode IV,121,8,0
017e318b-1ee5-411d-9a89-e7d58490fbdd,Avengers: Endgame,181,8,0
a8fb15b6-668a-41c3-b165-4b1930e973a7,Schindler's List,195,9,0
e03b9ff8-84da-4c25-baf2-8d94c6f4ff47,The Dark Knight,152,9,0
ed77890c-9ea4-42c7-b4f9-3418337c8320,Pulp Fiction,154,8,0
1341bea4-6c67-48cb-a048-4103cc905a61,Joker,122,8,0
8973a1e1-ce85-4f94-8ea6-320e618e11b4,The Godfather,175,9,0
4984b9a3-96b4-4a17-977a-a0bdd535b882,The Social Network,120,7,0
cdf91a7d-b378-4c8c-85c6-6f2b44ed7865,The Matrix,136,8,0
a2f4dad7-5751-40b7-a2fb-7e251f83006d,The Social Network,120,7,0
317708af-7aa0-4d8e-9f4a-994ce84598b8,Avengers: Endgame,181,8,0
a7f829d4-a8e7-4498-83fb-31cca36b4158,Gladiator,155,8,0
2a798f4b-82ba-40fa-b1be-5b65f9e8f240,Pulp Fiction,154,8,0
892cae47-3894-4483-a66f-df24060d2465,Inception,148,8,0
96f9a88c-8d00-42ed-a91e-dcbdb9ca07da,The Godfather,175,9,0
b427d72c-2b72-4556-a0ce-900d1efd498f,Avengers: Infinity War,149,8,0
44e4f767-4a75-4908-abac-ff814bbae3e8,The Shawshank Redemption,142,9,0
020e18c6-b4fc-4e5a-93ca-e95308f9b689,Inception,148,8,0
00bb85b9-ba41-42b9-9d39-8f6ce51a8fee,The Dark Knight,152,9,0
aaa17f91-02d9-4cc1-9f98-0ae09482a6be,Star Wars: Episode IV,121,8,0
c3ae765b-4b53-4416-a598-66a46fcf3cdf,The Silence of the Lambs,118,8,0
e43dd4a1-f959-4e48-8b82-493de4db3436,The Lion King,118,8,0
a49dbc30-d5ef-4977-a642-a376b0bde325,Inception,148,8,0
cf068e1a-c009-4ee4-ac0f-4711cd8c6293,Inception,148,8,0
218d3b80-3e96-4ab9-879a-d3f482e6e101,Joker,122,8,0
d2799354-9375-4610-a3bc-9edb7b12d18e,Forrest Gump,142,8,0
a3044d8a-4cb1-4d9c-a9c2-a4468b8db518,The Matrix,136,8,0
7e930aba-2fbf-4f3b-9f20-8702233879be,The Dark Knight,152,9,0
32ee5a4d-8c0c-4a85-aaea-4cd96adc13de,Avengers: Endgame,181,8,0
57ad6791-75fc-4b5d-97d5-0ffc6a4a0365,The Dark Knight,152,9,0
2c3ed88c-ee05-4fee-a3e0-c5b6f0d98032,The Social Network,120,7,0
855685d4-b6aa-4b4b-8107-b977d63f5fa7,The Green Mile,189,8,0
a1637eb2-6f7b-4101-a8e5-6c03382c65f3,Pulp Fiction,154,8,0
3840b638-ec8c-4919-945c-08a671a18f00,The Dark Knight,152,9,0
f78f9984-eaa1-4055-b27c-b49bdc1f120a,The Dark Knight,152,9,0
3b9ba409-4207-4ce1-aa95-725cb0786391,Fight Club,139,8,0
85982a99-83a9-4389-b068-06612ea8eb7b,The Green Mile,189,8,0
99ed5486-bd72-43be-9935-7c755efc88b2,Star Wars: Episode IV,121,8,0
403b51d9-3cf6-4f66-9847-e938690ebd57,The Godfather,175,9,0
93ba38aa-f344-4d5b-b6d7-f5f932b45a9c,The Silence of the Lambs,118,8,0
1f3eb032-6bf8-4a2f-a681-dc839a0b4fb0,Pulp Fiction,154,8,0
e23780e9-42df-4357-969b-6fdb8faf9668,The Matrix,136,8,0
227fe85c-bf41-4db6-b05b-a6df47be11fb,The Social Network,120,7,0
33a8d0cd-f04e-452f-9e71-652f15f568ce,The Shawshank Redemption,142,9,0
0247f802-efd2-4d7f-9d2a-ce10dda9dbe6,Interstellar,169,8,0
1d6f19be-ab15-489a-a357-9ae2a0140e8a,Fight Club,139,8,0
df84f581-8f90-41fd-b0e2-f4ff470bf4d5,Interstellar,169,8,0
70db3071-9369-4779-b1ed-d406867db068,Gladiator,155,8,0
c23a8a9e-ced4-4cec-8ccf-1e9fb2433474,Interstellar,169,8,0
8405c06a-1556-4350-b0c9-76c6d8e336ea,The Shawshank Redemption,142,9,0
e6e7e272-d0cc-4eaa-abfa-b5bf25f42a41,The Lion King,118,8,0
18ad2c95-639f-4592-b127-aa5c79775af1,Titanic,195,7,0
26b1b6d1-cc91-49e4-b934-088699da9121,The Social Network,120,7,0
17247932-9e01-48fb-b4e0-069301c8403a,The Green Mile,189,8,0
5bdbf0df-fc2a-455a-80d2-001fa43e4809,The Social Network,120,7,0
fa64d6cb-cf6c-4ca8-a8fd-17b0dc791266,Star Wars: Episode IV,121,8,0
b82f84f5-6a4e-41df-bfde-b17213b76389,Avengers: Infinity War,149,8,0
391afa17-d0d6-4717-83db-19c9d2d2ba31,The Shawshank Redemption,142,9,0
d27b9ff5-660d-410e-8273-e460c6ab392d,Star Wars: Episode IV,121,8,0
6beec460-d6e9-44de-b4d2-bede9f868ff9,Forrest Gump,142,8,0
acd18ae9-c6f9-49c1-b12c-9af3800aaf20,Avengers: Endgame,181,8,0
9279ee4f-6cd8-45c0-bdb3-bdd9435fdaa6,Pulp Fiction,154,8,0
be289f52-e060-4d51-acc8-83044d746d20,The Green Mile,189,8,0
f4250b13-3ac9-4a80-b3c9-7944121be41a,Pulp Fiction,154,8,0
d66d1537-6bc1-4798-b8db-d325bf1ae7d5,Titanic,195,7,0
60ea0156-bab2-4637-95b9-ed5e96d72582,The Godfather,175,9,0
5de2efb3-10a1-40d7-b0bd-fa0dba824793,Titanic,195,7,0
92a8a031-c5f3-4203-bf85-7850096c8e9f,The Shawshank Redemption,142,9,0
8bdb0baf-90ce-4ac0-ae43-eea7066b096a,Joker,122,8,0
cc9b4e6e-4274-408d-8c7b-408389ddb651,Gladiator,155,8,0
3a59c8dc-78d1-425c-81d8-0b5612075e39,The Matrix,136,8,0
bb56788b-82ed-4cdf-a715-6538516f2e62,Interstellar,169,8,0
aef23b4f-d5d0-4c2c-b696-a2bdc546214f,Titanic,195,7,0
364d3a8e-240a-4ca0-8cb0-bdff90c1a6cc,Avengers: Endgame,181,8,0
3e5d328c-6b4c-4a30-ae19-5db224af6fa2,The Shawshank Redemption,142,9,0
1ca59e28-5f75-4db4-87ea-6f22d40e8464,Schindler's List,195,9,0
23ebc138-1f4d-44c7-a719-862e0e1bb838,Inception,148,8,0
1688fc9d-6cfc-4f5a-b77f-974908d416ec,Interstellar,169,8,0
eb6936d7-c01e-4636-8844-65f90c8da8e8,The Green Mile,189,8,0
c10b866f-1cbf-4eab-b8fc-4c409c0d057b,Inception,148,8,0
7da6ce96-c71e-4f80-97ad-83f186c5b401,The Social Network,120,7,0
565b7ddc-4d87-49bc-9cf7-821cc18c6dbb,Avengers: Infinity War,149,8,0
de217deb-466e-46e1-bd97-383a8de2b39a,The Social Network,120,7,0
4141ac16-3dfe-40fa-9302-90d303df66f6,The Matrix,136,8,0
457d33af-bba4-4a47-adfe-540255accdc9,Forrest Gump,142,8,0
29249706-3ec3-401e-9c89-f0edabd2b7ac,The Social Network,120,7,0
224212d3-3330-4e3e-a8f0-e00ac70e6858,The Silence of the Lambs,118,8,0
c58e5175-befd-49f9-86d9-817ea979113c,The Shawshank Redemption,142,9,0
32a72879-3e32-4333-b55f-519fee24dbc5,The Silence of the Lambs,118,8,0
cad0c5e9-bfba-4911-a2e3-349a5bc7a42f,Joker,122,8,0
f2e68dd6-fa56-468d-9cc7-678e08c46cdf,The Godfather,175,9,0
e1cab254-4fbe-4210-80da-257efc98722f,The Silence of the Lambs,118,8,0
974b07d5-d2bf-4f9c-a119-af23e6f5c3b8,Titanic,195,7,0
63911ff1-8e80-4ffe-a122-fd81b028e498,Joker,122,8,0
38194e9a-45f9-45c7-a49e-f6aeb17fd693,The Dark Knight,152,9,0
478ef50f-b0e9-4e18-80ec-e11c5d513d0a,Avengers: Infinity War,149,8,0
4e7fcb59-2145-4311-8a30-b4ab27014d11,Titanic,195,7,0
7faedc2e-9001-4cbf-b954-c3190420cdb3,The Godfather,175,9,0
67a80dc1-4745-4efc-9df2-3900d7bb6e29,Inception,148,8,0
